Id,Title,Content,Excerpt,AnonymousSchool,AnonymousDepartment,Pinned,ForumId,ReplyId,CreatedAt,UpdatedAt,CommentCount,LikeCount,WithNickname,Tags,Topics,Gender,School
235380406,工院電子之光,"據說今年工院電子系某大佬申請到了倫敦帝國學院ㄌ⋯⋯難怪有底氣拍桌子指著松哥鼻子罵他不學無術。交大算殺小，我可是帝國學院的。

四大庚四中指日可待。",據說今年工院電子系某大佬申請到了倫敦帝國學院ㄌ⋯⋯難怪有底氣拍桌子指著松哥鼻子罵他不學無術。交大算殺小，我可是帝國學院的。四大庚四中指日可待。,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-02-19T08:56:55.993Z,2021-02-20T12:00:24.239Z,4,3,False,['HIDE_THUMBNAIL'],['抖抖抖'],M,長庚大學
235379719,成績單申請,學校有提供寄送成績單跟在學證明的服務，但是需要先跨行轉帳，如果不是同一家銀行不是不會顯示名字嗎？那校方要怎麼確認我已經轉帳了？想請問有經驗的人，謝謝！,學校有提供寄送成績單跟在學證明的服務，但是需要先跨行轉帳，如果不是同一家銀行不是不會顯示名字嗎？那校方要怎麼確認我已經轉帳了？想請問有經驗的人，謝謝！,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-02-19T06:56:10.986Z,2021-02-19T06:56:10.986Z,7,3,False,[],"['成績', '長庚', '詢問']",F,長庚大學
235379043,團報駕訓班,"如標題 有人要一起團報駕訓班嗎
輔大 手排13000 自排12000",如標題 有人要一起團報駕訓班嗎，輔大 手排13000 自排12000,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-02-19T04:57:43.193Z,2021-02-19T04:57:43.193Z,5,5,False,['HIDE_THUMBNAIL'],"['長庚', '駕訓班', '詢問', '長庚大學']",M,長庚大學
235374685,繳學費,"你各位要記得繳學費🤪
尤其小大一🤪
班導不會像高中一樣在開學第一天發繳費單
https://i.imgur.com/eCnh53R.jpg",你各位要記得繳學費🤪，尤其小大一🤪，班導不會像高中一樣在開學第一天發繳費單,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-02-18T11:47:01.998Z,2021-02-18T11:47:01.998Z,5,11,False,[],"['學費', '長庚', '想不到吧']",F,長庚大學
235373929,加退選,不好意思想請教一下大家，第三週的加退選是從禮拜一早上幾點開始呢？謝謝大家！,不好意思想請教一下大家，第三週的加退選是從禮拜一早上幾點開始呢？謝謝大家！,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-02-18T09:30:37.037Z,2021-02-18T09:30:37.037Z,7,3,False,[],"['長庚', '新生開問', '選課']",F,長庚大學
235372085,開學,"聽說因為疫情(COVID-19)加劇，有延後開學之狀況。
.
.
.
.
.
.
有人知道什麼時候開學嗎?還是我228連假之後在出現?",聽說因為疫情（COVID-19）加劇，有延後開學之狀況。.，.，.，.，.，.，有人知道什麼時候開學嗎？還是我228連假之後在出現？,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-02-18T03:49:06.697Z,2021-02-18T03:49:06.697Z,18,13,False,['HIDE_THUMBNAIL'],[],F,長庚大學
235367346,日文,"請問有修過這位老師的課的同學能分享一下心得嗎
感謝🙇
另外問下
(1)與(2)似乎為初階與進階的分別？
這位老師可允許加簽嗎？
https://i.imgur.com/Rk0kAE7.jpg",請問有修過這位老師的課的同學能分享一下心得嗎，感謝，另外問下，（1）與（2）似乎為初階與進階的分別？這位老師可允許加簽嗎？,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-02-17T09:23:28.071Z,2021-02-17T17:02:17.209Z,6,9,False,[],"['老師評價', '課程評價']",M,長庚大學
235364430,打工,想問有學長姐或學弟妹會利用課餘時間送uber eat的嗎 小的今年大二 那另外請問如果有送你們的保溫袋是放宿舍還是塞得下車廂,想問有學長姐或學弟妹會利用課餘時間送uber eat的嗎 小的今年大二 那另外請問如果有送你們的保溫袋是放宿舍還是塞得下車廂,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-02-16T18:28:19.881Z,2021-02-16T18:28:19.881Z,11,6,False,['HIDE_THUMBNAIL'],"['長庚', '詢問']",M,長庚大學
235362663,住宿,什麼時候可以進宿舍,什麼時候可以進宿舍,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-02-16T13:47:19.454Z,2021-02-16T13:47:19.454Z,14,4,False,['HIDE_THUMBNAIL'],"['住宿', '長庚', '宿舍']",M,長庚大學
235352302,新年快樂,"好久沒看到文🥺🥺🥺
各位平安🥴🥴🥴
紅包拿多少啊😍😍😍",好久沒看到文🥺🥺🥺，各位平安🥴🥴🥴，紅包拿多少啊,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-02-14T16:40:11.537Z,2021-02-14T16:40:11.537Z,19,15,False,['HIDE_THUMBNAIL'],"['新年快樂', '長庚', '廢文']",M,長庚大學
235339885,請問曾經寒轉進來的學長姊，宿舍的床墊等備品,"我是今年的寒轉生
關於宿舍的床墊等備品，似乎只有暑假進來的學生，才能在台塑購物網的學購專區下訂對嗎?
那請問學校附近有賣床墊的嗎?
還是可以跟台塑購物網另外訂購?
哪個品質好呢?",我是今年的寒轉生，關於宿舍的床墊等備品，似乎只有暑假進來的學生，才能在台塑購物網的學購專區下訂對嗎？那請問學校附近有賣床墊的嗎？還是可以跟台塑購物網另外訂購？哪個品質好呢？,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-02-12T16:01:02.600Z,2021-02-12T16:01:22.579Z,29,12,False,['HIDE_THUMBNAIL'],"['床墊', '長庚', '宿舍']",F,長庚大學
235333685,台塑加油,"忽然想到
如果持長庚學生證可不可以在台塑加油站加油打折呀？🤔🤔🤔🤔",忽然想到，如果持長庚學生證可不可以在台塑加油站加油打折呀？🤔🤔🤔🤔,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-02-11T13:55:37.831Z,2021-02-11T13:55:37.831Z,15,10,False,['HIDE_THUMBNAIL'],['想不到吧'],F,長庚大學
235323539,校內超商打工,"如題，下學期希望能在校內超商（希望是明德）打工賺點錢，但不知道待遇如何,希望有當事人幫解
p.s順帶想問問有沒有人知道學校哪裡有缺工讀，本人現在1年級，求機會",如題，下學期希望能在校內超商（希望是明德）打工賺點錢，但不知道待遇如何，希望有當事人幫解，p.s順帶想問問有沒有人知道學校哪裡有缺工讀，本人現在1年級，求機會,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-02-09T17:12:28.315Z,2021-02-09T17:12:28.315Z,11,6,False,[],"['超商', '長庚', '徵才', '打工職缺']",M,長庚大學
235323110,尋找據德樓空缺寢室,"如題
本人是今年的工學院寒轉生
我個性有點ㄎㄧㄤㄎㄧㄤ的也還算健談
室友如果在講電話或讀書或睡覺我會大幅降低音量
喜歡維持環境整潔
平常大概都晚上11點到12點這個區間就上床睡覺
想請問有哪間寢室可以大恩大德的收留我呢",如題，本人是今年的工學院寒轉生，我個性有點ㄎㄧㄤㄎㄧㄤ的也還算健談，室友如果在講電話或讀書或睡覺我會大幅降低音量，喜歡維持環境整潔，平常大概都晚上11點到12點這個區間就上床睡覺，想請問有哪間寢室可以,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-02-09T16:10:00.555Z,2021-02-09T16:10:34.035Z,19,11,False,[],"['長庚', '宿舍', '詢問', '新生開問', '長庚大學']",M,長庚大學
235310770,騎車要注意安全,"https://youtu.be/2JDrdeR7A-o
在林口而已，騎車真的要注意安全，很多地方只有閃黃燈標誌或是也沒有號誌。願傷者平安！",在林口而已，騎車真的要注意安全，很多地方只有閃黃燈標誌或是也沒有號誌。願傷者平安！,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-02-07T13:34:44.357Z,2021-02-07T13:34:44.357Z,2,40,False,[],"['安全', '機車']",M,長庚大學
235310388,有長庚代表欸 是不是該投一下,"讓世人看到我大長庚的團結
（順帶問個 人工智慧系到底學什麼啊",讓世人看到我大長庚的團結，（順帶問個 人工智慧系到底學什麼啊,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,235256244,2021-02-07T12:27:35.033Z,2021-02-07T12:27:35.033Z,18,34,False,['HIDE_THUMBNAIL'],"['人氣球經', 'YYsports', '竹科概念店', '籃球', '運動']",M,長庚大學
235298393,學校各種餐廳不續約,"https://i.imgur.com/v6w5QjF.jpg
先是管院大風吹
現在明德也來換一波廠商",先是管院大風吹，現在明德也來換一波廠商,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-02-05T11:08:43.915Z,2021-02-05T11:08:43.915Z,28,30,False,[],"['餐廳', '續約', '想不到吧']",F,長庚大學
235296806,尋找作息早的寢室,"如題，我是今年的寒轉生
目前預計住在明德樓
由於就寢時間是比較早的（通常不會超過12.睡）
想請問有寢室缺一人，且作息是比較早的嗎？
因為覺得比起室友都是同系的，生活習慣比較重要~

➡️本人不會過度潔癖，但會維持環境整潔
➡️室友如果在睡覺或讀書，會控制自己的音量
➡️寢室的事務都會參與、配合",如題，我是今年的寒轉生，目前預計住在明德樓，由於就寢時間是比較早的（通常不會超過12.睡），想請問有寢室缺一人，且作息是比較早的嗎？因為覺得比起室友都是同系的，生活習慣比較重要~，️本人不會過度潔癖，但,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-02-05T05:43:59.304Z,2021-02-05T05:43:59.304Z,9,17,False,['HIDE_THUMBNAIL'],"['長庚', '宿舍', '詢問', '住宿']",F,長庚大學
235289382,＃請益 必選修學分,"大家好～我是轉學生
有些必選修學分的規則不是很瞭解
想請教版上的學長姐們🙏
攸關下學期排課 想趕快弄清楚
（上星期四已有寫mail去教務處問
不過等了一星期都沒收到回覆......) 

我目前念A系
其中分生和生統在我們系上是選修
而在B系是必修
若我去Ｂ系上他們的分生和生統必修課程
在我的成績單上會標示必修嗎？

長庚的課程安排上
同時間同個老師同間教室的同一堂課
會有C 系和Ａ系一起上課
但在選課系統上會顯示
C 系 開課序號12345  科目代碼67890  XYZ課  
Ｅ老師  WED 10.00-12.00 必修
Ａ系 開課序號89676  科目代碼31453  XYZ課  
Ｅ老師  WED 10.00-12.00 選修

在選課時，我選擇 開課序號12345 C 系的課
不過和我們系上的課同堂
想請問成績單上的XYZ課會標示必修還是選修呢？

先謝謝各位🙏🙏🙏

新年快樂",大家好～我是轉學生，有些必選修學分的規則不是很瞭解，想請教版上的學長姐們，攸關下學期排課 想趕快弄清楚，（上星期四已有寫mail去教務處問，不過等了一星期都沒收到回覆......），我目前念A系，其中,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-02-03T20:55:29.511Z,2021-02-03T20:55:29.511Z,7,4,False,[],"['學分', '詢問', '選課']",F,長庚大學
235285446,教育部宣布延後開學了,"該說學校預言家嗎
原定2/22開學
那究竟勤勞樸實的學校會不會再延後呢
讓我們繼續看下去
https://i.imgur.com/7NXfxYx.jpg",該說學校預言家嗎，原定2/22開學，那究竟勤勞樸實的學校會不會再延後呢，讓我們繼續看下去,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-02-03T08:07:27.542Z,2021-02-03T08:07:27.542Z,11,33,False,[],['想不到吧'],M,長庚大學
235254686,學校影印店價格,"不好意思大家(•ㅂ•)

想請問有人記得庚心影印店印黑白A4一張的價格嗎～

要印差不多400頁左右 所以想說要在學校印還是去世昌印

蠢妹感激不盡🥺🥺",不好意思大家（•ㅂ•），想請問有人記得庚心影印店印黑白A4一張的價格嗎～要印差不多400頁左右 所以想說要在學校印還是去世昌印，蠢妹感激不盡🥺🥺,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-01-28T18:50:43.714Z,2021-01-28T18:51:45.191Z,16,15,False,['HIDE_THUMBNAIL'],[],F,長庚大學
235239649,尋獲學生證,"有個伯伯在林口長庚校車站附近撿到科大的學生證，請我拿到科大，我把他拿給科大門口警衛了，記得跟他拿喔。
https://i.imgur.com/o1SzZWQ.jpg",有個伯伯在林口長庚校車站附近撿到科大的學生證，請我拿到科大，我把他拿給科大門口警衛了，記得跟他拿喔。,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-01-26T11:07:47.996Z,2021-01-26T11:07:47.996Z,7,4,False,[],"['學生證', '遺失物', '遺失']",M,長庚大學
235237454,推薦究極涼課 近代物理（更,"還在考慮湊學分哪堂課最涼嗎？
全校最涼就在電子系倪老師！
不要被課程資訊的配分方法給騙了
什麼期中40%期末40%都是業障
其實出席占了60%以上啊
就問你哪堂課能並駕齊驅
只要每堂課都到 完全不參與課堂也爽過

不要像本人我愚昧點名只到一半
兩次期中期末考試平均90還在及格邊緣
————
出席這麼重的課就是廢課
必修課搞得路邊抓一隻狗都能pass 浪費時間唸
剛剛經過糾正 期中滿分140分
所以是期中考20%期末考20%點名60%
果然我大電子大佛倪",還在考慮湊學分哪堂課最涼嗎？全校最涼就在電子系倪老師！，不要被課程資訊的配分方法給騙了，什麼期中40%期末40%都是業障，其實出席占了60%以上啊，就問你哪堂課能並駕齊驅，只要每堂課都到 完全不參與課,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-01-26T04:18:51.276Z,2021-01-30T13:02:45.456Z,49,27,False,['HIDE_THUMBNAIL'],['想不到吧'],M,長庚大學
235237441,各位覺得長庚大學算頂大嗎？,最近陽明交大合併，有人在問陽明算不算頂大。我也想問一問大家，長庚大學算不算私校的頂大？醫學系中醫系有台大以上水準這很確定，其他的電機資工應該也是私立前幾吧？看每年的排行榜，長庚幾乎都有台灣前十，只是因為偏僻的關係知名度不高，各位長庚學子覺得長庚大學算頂大嗎？,最近陽明交大合併，有人在問陽明算不算頂大。我也想問一問大家，長庚大學算不算私校的頂大？醫學系中醫系有台大以上水準這很確定，其他的電機資工應該也是私立前幾吧？看每年的排行榜，長庚幾乎都有台灣前十，只是因,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-01-26T04:16:26.389Z,2021-01-26T04:16:26.389Z,41,44,False,[],"['長庚大學', '頂大']",M,長庚大學
235234338,［幫轉發］操場上拾獲信用卡,此篇文章為轉貼文章，請更新至最新版本觀看完整內容。,,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,235233922,2021-01-25T13:20:31.349Z,2021-01-25T13:20:31.349Z,1,2,False,[],"['林口長庚科大', '遺失物']",F,長庚大學
235231873,社科核心分享,"大家好，想要跟大家分享一下有關社科核心通識的課程，然後我算蠻慘的！社科核心修了近代東亞跟現代公民公民的社會學想像（都是加選來的），我覺得修完後網路上的評價有點過於負面，所以想分享一下！
喔對了！我是大三修一門，大四修一門喔。

首先，近代東亞的部分，老師上課很有趣，基本上不要滑手機、不要睡覺，老師不會找你麻煩，然後這堂課可以練習上台表達跟練膽量（（因為報告的時候會有人針對報告提問，額有時候問題很機車，但回答不出來老師會救你的！
——作業部分：四個上台報告（時事、韓國史、菊花與劍、團體研究報告簡介）、兩篇心得、團體研究報告（全部共2000字）然後可以聽助教上課！我修課的時候助教超正還很幽默！！上課還可以聽別人唱歌！真的很有趣的一堂課！！然後出席很重要老師每次上課會花20分鐘時間點名，太常沒來真的會被當！！


想像的部分，首先我覺得老師其實人很好，沒有我以為的機車，但是她的規矩真的比較多，上課基本上就是盡量不要被抓到玩手機（雖然我沒看過她抓別人）
課堂討論一定要參加！！因為期末會有互評成績！
每次討論都會點名，討論的時間很隨機，所以被抓到沒有參與討論會扣蠻多分的。期中有一次小考，老師會提前講題目，可以先準備。然後上課記得要抄筆記！！！小考都是上課內容。
——作業的部分
只有一個團體上台報告（但事先要做很多的準備，還有有跟老師約時間Meeting，報告老師會給予方向來做，因為班上很多大一的同學哈哈哈哈）
還有一個期末報告，這個報告超級難，因為要採訪別人，而且針對每一段都有字數跟內容的要求，真的挺難寫的（BTW我同時還要做專題TMD累死人了：））
但可以學到很多寫報告的技巧，一些格式上的寫法，跟如何把字數無限擴增（（炫耀一下，我期末報告寫了12000字:））

總之，這兩堂課沒有那麼糟糕！只要都有出席上課，然後報告不要寫太偏題，老師都不會給太差的分數啦！
*我這兩堂課都80分以上：）

以上是我的心得！
謝謝大家！！",大家好，想要跟大家分享一下有關社科核心通識的課程，然後我算蠻慘的！社科核心修了近代東亞跟現代公民公民的社會學想像（都是加選來的），我覺得修完後網路上的評價有點過於負面，所以想分享一下！，喔對了！我是大,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-01-25T05:48:33.039Z,2021-01-25T06:24:10.896Z,30,18,False,['HIDE_THUMBNAIL'],"['長庚', '通識']",F,長庚大學
235231499,如何抑制室友,"乳題
現在寒假目前只跟兩個室友住 其中一個讓我懷疑他是否有過動 玩椅子、玩抽屜、玩剪刀、敲桌子、拖鞋聲大聲到他去哪你一定知道 做任何事情都發出聲音 大概是一般人的三倍 想跟他溝通但偏偏他平常又是很玻璃的一個人 只要稍微講他一下可能會不講話或越大聲的發出噪音 請問各位該怎麼做。

p.s希望有肛他和跟他講以外的處理方式",乳題，現在寒假目前只跟兩個室友住 其中一個讓我懷疑他是否有過動 玩椅子、玩抽屜、玩剪刀、敲桌子、拖鞋聲大聲到他去哪你一定知道 做任何事情都發出聲音 大概是一般人的三倍 想跟他溝通但偏偏他平常又是很玻璃,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-01-25T04:30:06.386Z,2021-01-25T04:30:06.386Z,29,38,False,[],[],M,長庚大學
235227160,求下學期打工機會,小弟大四 下學期閒閒，預計來屯錢糧，尋找任何賺錢打工機會 人體測驗研究 助教等等 有任何機會都歡迎留下徵人網址或連結供參考 感謝,小弟大四 下學期閒閒，預計來屯錢糧，尋找任何賺錢打工機會 人體測驗研究 助教等等 有任何機會都歡迎留下徵人網址或連結供參考 感謝,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-01-24T09:52:21.745Z,2021-01-24T14:42:26.314Z,19,11,False,['HIDE_THUMBNAIL'],"['長庚', '詢問', '徵才', '打工職缺']",M,長庚大學
235225413,還不戴口罩啊？,不是前幾天才在附近傳出確診 怎麼大家還是進室內不帶口罩呢 對了還一直聽到鼻塞 擤鼻涕的聲音 在念書的大家有沒有聽到呢,不是前幾天才在附近傳出確診 怎麼大家還是進室內不帶口罩呢 對了還一直聽到鼻塞 擤鼻涕的聲音 在念書的大家有沒有聽到呢,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-01-24T03:08:29.236Z,2021-01-24T03:08:29.236Z,9,16,False,['HIDE_THUMBNAIL'],"['口罩', '長庚', '長庚水準']",M,長庚大學
235224995,明德火災,十三樓火災是真的嗎？,十三樓火災是真的嗎？,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-01-23T23:00:28.097Z,2021-01-23T23:00:28.097Z,5,7,False,['HIDE_THUMBNAIL'],['想不到吧'],F,長庚大學
235221714,長庚宿網是不是又爆炸了,乳題，連官網都進不去，網路大爆炸喔喔喔喔喔,乳題，連官網都進不去，網路大爆炸喔喔喔喔喔,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-01-23T10:05:21.331Z,2021-01-23T10:05:21.331Z,9,3,False,['HIDE_THUMBNAIL'],"['長庚', '宿舍']",M,長庚大學
235215921,選某教授微方控工的484沒救了,小弟我微方是要三修了吧，期末考背一堆拉普拉斯轉換跟屁一樣，你真棒,小弟我微方是要三修了吧，期末考背一堆拉普拉斯轉換跟屁一樣，你真棒,False,False,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-01-22T08:23:24.129Z,2021-01-22T08:23:24.129Z,37,12,False,[],"['教授', '長庚水準', '想不到吧', '幫自己QQ']",M,長庚大學
235211902,明德樓的白色液體,"不是吧
https://i.imgur.com/6dJUe1G.jpg
，一個學期九千多的宿舍修完水塔後26小時水龍頭一打開流出來的清水比我媽煮的玉米濃湯還要濃",不是吧，，一個學期九千多的宿舍修完水塔後26小時水龍頭一打開流出來的清水比我媽煮的玉米濃湯還要濃,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-01-21T13:44:35.058Z,2021-01-21T13:44:35.058Z,12,32,False,[],"['宿舍', '長庚水準', '白色', '想不到吧']",M,長庚大學
235209818,進入各室內空間戴口罩及掃QRcode,"1.打開「長庚大學」APP，選QR掃描
https://i.imgur.com/YU89uIS.jpg
2.對齊QR code

https://i.imgur.com/IaMKfQy.jpg

https://i.imgur.com/gwiZYGG.jpg",1.打開「長庚大學」APP，選QR掃描，2.對齊QR code,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-01-21T07:01:57.472Z,2021-01-21T07:01:57.472Z,8,7,False,[],"['長庚', '口罩', '宿舍', '長庚大學']",M,長庚大學
235209787,受測者招募,"【招募風上肢合併鏡像回饋與機器輔助訓練之大腦肌肉運作及功能性連結研究的受試者】
試驗主題:
中風上肢合併鏡像回饋與機器輔助訓練之大腦肌肉運作及功能性連結研究
試驗簡介:
為研究機械輔助運動及合併鏡像回饋與機器輔助運動之大腦肌肉運作機制，本試驗分別安排上述兩個上肢動作任務，並記錄腦電圖及肌電圖以探討大腦肌肉運作同調性，事件關聯不同步/同步性及功能性連結特徵
試驗時間:
參與時間約為2小時
試驗地點:
長庚大學工學院10樓生醫工程中心
招募對象:
1.男性
2.年滿20歲
3.無重大疾病史
4.手部動作協調，神經肌肉正常
5.近兩周內沒服用藥物
6.沒有抽菸，喝酒
受測者應配合事項:
1.受測前一天請務必洗頭
2.受測前一晚需要睡眠充足
試驗報名聯絡人:
1.陳彥融
   信箱:jeff87110@gmail.com
2.葉宣妏
   電話:03-211-8800  
   信箱:swyeh123@gmail.com 
也可以表單填寫
受測者測驗完可獲得500元
https://docs.google.com/forms/d/e/1FAIpQLSchUkQgYRKRMjV4ewFrRf4LS_O1IWNMNF1THO5yVX5asj41Lw/viewform?usp=sf_link",【招募風上肢合併鏡像回饋與機器輔助訓練之大腦肌肉運作及功能性連結研究的受試者】試驗主題：中風上肢合併鏡像回饋與機器輔助訓練之大腦肌肉運作及功能性連結研究，試驗簡介：為研究機械輔助運動及合併鏡像回饋與機,False,False,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-01-21T06:56:54.969Z,2021-01-21T06:56:54.969Z,0,52,False,[],['長庚'],M,長庚大學
235209432,求寒假工讀,"不好意思，各位大大
有人知道在寒假中，長庚校園內部那邊有打工的機會嗎？（求助，科大的也行",不好意思，各位大大，有人知道在寒假中，長庚校園內部那邊有打工的機會嗎？（求助，科大的也行,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-01-21T05:48:23.741Z,2021-01-21T06:02:04.839Z,6,4,False,[],"['打工', '打工職缺', '長庚大學', '長庚科大']",M,長庚大學
235206935,工商系朱同學學生證,"https://i.imgur.com/pQgv9vr.jpg
https://i.imgur.com/abkEaHD.jpg
幫你撿起來放在管院廣場花圃座位了
有認識的麻煩通知一下🙏",幫你撿起來放在管院廣場花圃座位了，有認識的麻煩通知一下,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-01-20T15:58:03.514Z,2021-01-20T15:58:03.514Z,3,6,False,[],"['學生證', '失物招領', '遺失物']",F,長庚大學
235204756,韓研舞蹈比賽參與意願調查,"大家好～～
這裡是長庚韓研🤸🏻‍♂️🤸🏻‍♂️
我們韓研社在下個學期即將正式成立了🎉🎉
下個學期也預定要舉辦一個舞蹈(or+唱歌)比賽
因為擔心報名人數不足
無法舉辦活動
因此先開表單看看大家的參與意願💪🏻💪🏻
希望大家走過路過都來填一下表單呦
謝謝各位🙇🏻‍♂️🙇🏻‍♂️🙇🏻‍♂️
https://docs.google.com/forms/d/1ZDGtLOVWPqWEXK4ueAWaKQfp8dOn99xg974APJLQzoI/edit?usp=drivesdk",大家好～～這裡是長庚韓研🤸‍️🤸‍️，我們韓研社在下個學期即將正式成立了，下個學期也預定要舉辦一個舞蹈（or+唱歌）比賽，因為擔心報名人數不足，無法舉辦活動，因此先開表單看看大家的參與意願，希望大家走過路過都,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-01-20T09:46:56.895Z,2021-01-20T09:48:20.712Z,3,69,False,[],"['長庚', '社團', '長庚大學', '詢問']",F,長庚大學
235204620,疫情停辦,是不是只有醫學營沒有停辦啊？,是不是只有醫學營沒有停辦啊？,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-01-20T09:14:12.233Z,2021-01-20T09:14:12.233Z,11,4,False,['HIDE_THUMBNAIL'],[],M,長庚大學
235204428,尋學生證,"1/20（三）中午到下午時間
想請問一下有人在明德舍監櫃檯歸還推車時拿錯學生證嗎～
誤拿成護理系李同學的學生證
附上剩下的學生證照片
有的話麻煩留言一下～謝謝🥺🥺

https://i.imgur.com/tF0eAEF.jpg",1/20（三）中午到下午時間，想請問一下有人在明德舍監櫃檯歸還推車時拿錯學生證嗎～誤拿成護理系李同學的學生證，附上剩下的學生證照片，有的話麻煩留言一下～謝謝🥺🥺,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-01-20T08:39:23.998Z,2021-01-20T08:39:23.998Z,0,1,False,[],"['學生證', '長庚', '宿舍', '幫自己QQ', '詢問']",F,長庚大學
235203174,停辦盃賽,"是說最近一堆系學會要辦大型盃賽，阿也因為疫情搞的兩頭燒，一群未來都是醫護人員的學生可以有點防疫觀念嗎^_^，籌備那麼久停辦就很衰了，現在還一直怪我們，你們的努力是時間，我們的努力也是時間啊..

哈囉，互相體諒好嗎？

大護加油 大資加油 大復加油 💪🏻",是說最近一堆系學會要辦大型盃賽，阿也因為疫情搞的兩頭燒，一群未來都是醫護人員的學生可以有點防疫觀念嗎^_^，籌備那麼久停辦就很衰了，現在還一直怪我們，你們的努力是時間，我們的努力也是時間啊..，哈囉，,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-01-20T04:21:13.678Z,2021-01-20T04:21:13.678Z,22,50,False,['HIDE_THUMBNAIL'],"['想不到吧', '幫自己QQ']",M,長庚大學
235201644,免費烘衣服～,"不小心多投了10塊，有30分鐘可以使用，送給住在明德二樓有需要烘衣服的人（有留便條紙，記得使用了幫我撕掉）
https://i.imgur.com/T8I3vUR.jpg",不小心多投了10塊，有30分鐘可以使用，送給住在明德二樓有需要烘衣服的人（有留便條紙，記得使用了幫我撕掉）,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-01-19T17:06:44.847Z,2021-01-19T17:06:44.847Z,2,17,False,[],"['宿舍', '衣服', '長庚']",M,長庚大學
235198980,返服會繼續辦嗎,"不要跟去年一樣到了現場
才跟學生講取消 很靠北
聽說大護盃取消了 還被別的學校學生留言罵爆
如果取消希望可以早點講欸
大二可以跟學校溝通一下嗎",不要跟去年一樣到了現場，才跟學生講取消 很靠北，聽說大護盃取消了 還被別的學校學生留言罵爆，如果取消希望可以早點講欸，大二可以跟學校溝通一下嗎,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-01-19T09:52:55.520Z,2021-01-19T09:52:55.520Z,15,12,False,['HIDE_THUMBNAIL'],['幫自己QQ'],M,長庚大學
235197933,＃更新 大家小心,"https://i.imgur.com/Gze3bIh.png
大家小心大家小心大家小心大家小心大家小心
好像有人去過摩斯今天開始隔離囖
大家要記得室內要戴口罩
進入各個處室要掃QR-Code和戴口罩
https://i.imgur.com/FK611Hx.jpg",大家小心大家小心大家小心大家小心大家小心，好像有人去過摩斯今天開始隔離囖，大家要記得室內要戴口罩，進入各個處室要掃QR-Code和戴口罩,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2021-01-19T06:28:04.562Z,2021-01-20T11:59:14.101Z,23,91,False,[],"['長庚', '長庚水準', '詢問']",M,長庚大學
